t,u
-0.101375,4.99496
-0.10125,4.99496
-0.101125,4.99496
-0.101,4.99496
-0.100875,4.99496
-0.10075,4.99496
-0.100625,4.99496
-0.1005,4.99861
-0.100375,4.99496
-0.10025,4.99496
-0.100125,4.99496
-0.1,4.99496
-0.099875,4.99496
-0.09975,4.99496
-0.099625,4.99496
-0.0995,4.99496
-0.099375,4.99496
-0.09925,4.99496
-0.099125,4.99496
-0.099,4.99496
-0.098875,4.99496
-0.09875,4.99496
-0.098625,4.99496
-0.0985,4.99496
-0.098375,4.99496
-0.09825,4.99496
-0.098125,4.99496
-0.098,4.99496
-0.097875,4.99496
-0.09775,4.99496
-0.097625,4.99496
-0.0975,4.99496
-0.097375,4.99496
-0.09725,4.99496
-0.097125,4.99496
-0.097,4.99496
-0.096875,4.99496
-0.09675,4.99496
-0.096625,4.99496
-0.0965,4.99496
-0.096375,4.99496
-0.09625,4.99496
-0.096125,4.99496
-0.096,4.99496
-0.095875,4.99496
-0.09575,4.99861
-0.095625,4.99496
-0.0955,4.99496
-0.095375,4.99496
-0.09525,4.99496
-0.095125,4.99496
-0.095,4.99496
-0.094875,4.99496
-0.09475,4.99496
-0.094625,4.99496
-0.0945,4.99496
-0.094375,4.99496
-0.09425,4.99496
-0.094125,4.99496
-0.094,4.99496
-0.093875,4.99496
-0.09375,4.99496
-0.093625,4.99496
-0.0935,4.99496
-0.093375,4.99496
-0.09325,4.99496
-0.093125,4.99496
-0.093,4.99496
-0.092875,4.99496
-0.09275,4.99496
-0.092625,4.99496
-0.0925,4.99496
-0.092375,4.99496
-0.09225,4.99496
-0.092125,4.99496
-0.092,4.99496
-0.091875,4.99496
-0.09175,4.99496
-0.091625,4.99496
-0.0915,4.99496
-0.091375,4.99496
-0.09125,4.99496
-0.091125,4.99496
-0.091,4.99496
-0.090875,4.99496
-0.09075,4.99496
-0.090625,4.99496
-0.0905,4.99496
-0.090375,4.99496
-0.09025,4.99496
-0.090125,4.99496
-0.09,4.99496
-0.089875,4.99496
-0.08975,4.99496
-0.089625,4.99496
-0.0895,4.99496
-0.089375,4.99496
-0.08925,4.99496
-0.089125,4.99496
-0.089,4.99496
-0.088875,4.99496
-0.08875,4.99496
-0.088625,4.99496
-0.0885,4.99496
-0.088375,4.99496
-0.08825,4.99496
-0.088125,4.99496
-0.088,4.99496
-0.087875,4.99496
-0.08775,4.99496
-0.087625,4.99496
-0.0875,4.99496
-0.087375,4.99496
-0.08725,4.99496
-0.087125,4.99496
-0.087,4.99496
-0.086875,4.99496
-0.08675,4.99496
-0.086625,4.99496
-0.0865,4.99496
-0.086375,4.99496
-0.08625,4.99496
-0.086125,4.99496
-0.086,4.99496
-0.085875,4.99496
-0.08575,4.99496
-0.085625,4.99496
-0.0855,4.99496
-0.085375,4.99496
-0.08525,4.99496
-0.085125,4.99496
-0.085,4.99496
-0.084875,4.99496
-0.08475,4.99496
-0.084625,4.99496
-0.0845,4.99496
-0.084375,4.99496
-0.08425,4.99496
-0.084125,4.99496
-0.084,4.99496
-0.083875,4.99496
-0.08375,4.99496
-0.083625,4.99496
-0.0835,4.99496
-0.083375,4.99496
-0.08325,4.99496
-0.083125,4.99496
-0.083,4.99496
-0.082875,4.99496
-0.08275,4.99496
-0.082625,4.99496
-0.0825,4.99496
-0.082375,4.99496
-0.08225,4.99496
-0.082125,4.99496
-0.082,4.99496
-0.081875,4.99496
-0.08175,4.99496
-0.081625,4.99496
-0.0815,4.99496
-0.081375,4.99496
-0.08125,4.99496
-0.081125,4.99496
-0.081,4.99496
-0.080875,4.99496
-0.08075,4.99496
-0.080625,4.99496
-0.0805,4.99496
-0.080375,4.99496
-0.08025,4.99496
-0.080125,4.99496
-0.08,4.99496
-0.079875,4.99496
-0.07975,4.99496
-0.079625,4.99496
-0.0795,4.99496
-0.079375,4.99496
-0.07925,4.99496
-0.079125,4.99496
-0.079,4.99496
-0.078875,4.99496
-0.07875,4.99496
-0.078625,4.99496
-0.0785,4.99496
-0.078375,4.99496
-0.07825,4.99496
-0.078125,4.99496
-0.078,4.99496
-0.077875,4.99496
-0.07775,4.99496
-0.077625,4.99496
-0.0775,4.99496
-0.077375,4.99496
-0.07725,4.99496
-0.077125,4.99496
-0.077,4.99496
-0.076875,4.99496
-0.07675,4.99496
-0.076625,4.99496
-0.0765,4.99496
-0.076375,4.99496
-0.07625,4.99496
-0.076125,4.99496
-0.076,4.99496
-0.075875,4.99496
-0.07575,4.99496
-0.075625,4.99496
-0.0755,4.99496
-0.075375,4.99496
-0.07525,4.99496
-0.075125,4.99496
-0.075,4.99496
-0.074875,4.99496
-0.07475,4.99496
-0.074625,4.99496
-0.0745,4.99496
-0.074375,4.99496
-0.07425,4.99496
-0.074125,4.99496
-0.074,4.99496
-0.073875,4.99496
-0.07375,4.99496
-0.073625,4.99496
-0.0735,4.99496
-0.073375,4.99496
-0.07325,4.99496
-0.073125,4.99496
-0.073,4.99496
-0.072875,4.99496
-0.07275,4.99496
-0.072625,4.99496
-0.0725,4.99496
-0.072375,4.99496
-0.07225,4.99496
-0.072125,4.99496
-0.072,4.99496
-0.071875,4.99496
-0.07175,4.99496
-0.071625,4.99496
-0.0715,4.99496
-0.071375,4.99496
-0.07125,4.99496
-0.071125,4.99496
-0.071,4.99496
-0.070875,4.99496
-0.07075,4.99496
-0.070625,4.99496
-0.0705,4.99496
-0.070375,4.99496
-0.07025,4.99496
-0.070125,4.99496
-0.07,4.99496
-0.069875,4.99496
-0.06975,4.99496
-0.069625,4.99496
-0.0695,4.99496
-0.069375,4.99496
-0.06925,4.99496
-0.069125,4.99496
-0.069,4.99496
-0.068875,4.99496
-0.06875,4.99496
-0.068625,4.99496
-0.0685,4.99496
-0.068375,4.99496
-0.06825,4.99496
-0.068125,4.99496
-0.068,4.99496
-0.067875,4.99496
-0.06775,4.99496
-0.067625,4.99861
-0.0675,4.99861
-0.067375,4.99496
-0.06725,4.99496
-0.067125,4.99496
-0.067,4.99496
-0.066875,4.99496
-0.06675,4.99496
-0.066625,4.99496
-0.0665,4.99496
-0.066375,4.99496
-0.06625,4.99496
-0.066125,4.99496
-0.066,4.99496
-0.065875,4.99496
-0.06575,4.99496
-0.065625,4.99496
-0.0655,4.99496
-0.065375,4.99496
-0.06525,4.99496
-0.065125,4.99496
-0.065,4.99496
-0.064875,4.99496
-0.06475,4.99496
-0.064625,4.99496
-0.0645,4.99496
-0.064375,4.99496
-0.06425,4.99496
-0.064125,4.99496
-0.064,4.99496
-0.063875,4.99496
-0.06375,4.99496
-0.063625,4.99496
-0.0635,4.99496
-0.063375,4.99496
-0.06325,4.99496
-0.063125,4.99496
-0.063,4.99496
-0.062875,4.99496
-0.06275,4.99496
-0.062625,4.99496
-0.0625,4.99496
-0.062375,4.99496
-0.06225,4.99496
-0.062125,4.99496
-0.062,4.99496
-0.061875,4.99496
-0.06175,4.99496
-0.061625,4.99496
-0.0615,4.99496
-0.061375,4.99496
-0.06125,4.99496
-0.061125,4.99496
-0.061,4.99496
-0.060875,4.99496
-0.06075,4.99496
-0.060625,4.99496
-0.0605,4.99496
-0.060375,4.99496
-0.06025,4.99496
-0.060125,4.99496
-0.06,4.99496
-0.059875,4.99496
-0.05975,4.99496
-0.059625,4.99496
-0.0595,4.99496
-0.059375,4.99496
-0.05925,4.99861
-0.059125,4.99496
-0.059,4.99496
-0.058875,4.99496
-0.05875,4.99496
-0.058625,4.99496
-0.0585,4.99496
-0.058375,4.99496
-0.05825,4.99496
-0.058125,4.99861
-0.058,4.99496
-0.057875,4.99496
-0.05775,4.99496
-0.057625,4.99496
-0.0575,4.99496
-0.057375,4.99496
-0.05725,4.99496
-0.057125,4.99496
-0.057,4.99496
-0.056875,4.99861
-0.05675,4.99496
-0.056625,4.99496
-0.0565,4.99496
-0.056375,4.99496
-0.05625,4.99496
-0.056125,4.99496
-0.056,4.99496
-0.055875,4.99496
-0.05575,4.99496
-0.055625,4.99496
-0.0555,4.99496
-0.055375,4.99496
-0.05525,4.99496
-0.055125,4.99496
-0.055,4.99496
-0.054875,4.99496
-0.05475,4.99496
-0.054625,4.99496
-0.0545,4.99496
-0.054375,4.99496
-0.05425,4.99496
-0.054125,4.99496
-0.054,4.99496
-0.053875,4.99496
-0.05375,4.99496
-0.053625,4.99496
-0.0535,4.99496
-0.053375,4.99496
-0.05325,4.99496
-0.053125,4.99496
-0.053,4.99496
-0.052875,4.99496
-0.05275,4.99496
-0.052625,4.99496
-0.0525,4.99496
-0.052375,4.99496
-0.05225,4.99496
-0.052125,4.99496
-0.052,4.99496
-0.051875,4.99496
-0.05175,4.99496
-0.051625,4.99496
-0.0515,4.99496
-0.051375,4.99496
-0.05125,4.99496
-0.051125,4.99496
-0.051,4.99496
-0.050875,4.99496
-0.05075,4.99496
-0.050625,4.99496
-0.0505,4.99496
-0.050375,4.99496
-0.05025,4.99496
-0.050125,4.99496
-0.05,4.99496
-0.049875,4.99496
-0.04975,4.99496
-0.049625,4.99496
-0.0495,4.99496
-0.049375,4.99496
-0.04925,4.99496
-0.049125,4.99496
-0.049,4.99861
-0.048875,4.99496
-0.04875,4.99496
-0.048625,4.99496
-0.0485,4.99496
-0.048375,4.99496
-0.04825,4.99496
-0.048125,4.99496
-0.048,4.99496
-0.047875,4.99496
-0.04775,4.99496
-0.047625,4.99496
-0.0475,4.99496
-0.047375,4.99496
-0.04725,4.99496
-0.047125,4.99496
-0.047,4.99496
-0.046875,4.99496
-0.04675,4.99496
-0.046625,4.99496
-0.0465,4.99496
-0.046375,4.99496
-0.04625,4.99496
-0.046125,4.99496
-0.046,4.99496
-0.045875,4.99496
-0.04575,4.99496
-0.045625,4.99496
-0.0455,4.99496
-0.045375,4.99496
-0.04525,4.99496
-0.045125,4.99496
-0.045,4.99496
-0.044875,4.99496
-0.04475,4.99496
-0.044625,4.99496
-0.0445,4.99496
-0.044375,4.99496
-0.04425,4.99496
-0.044125,4.99496
-0.044,4.99496
-0.043875,4.99496
-0.04375,4.99496
-0.043625,4.99496
-0.0435,4.99496
-0.043375,4.99496
-0.04325,4.99496
-0.043125,4.99496
-0.043,4.99496
-0.042875,4.99496
-0.04275,4.99496
-0.042625,4.99496
-0.0425,4.99496
-0.042375,4.99496
-0.04225,4.99496
-0.042125,4.99496
-0.042,4.99496
-0.041875,4.99496
-0.04175,4.99496
-0.041625,4.99496
-0.0415,4.99496
-0.041375,4.99496
-0.04125,4.99131
-0.041125,4.99496
-0.041,4.99496
-0.040875,4.99496
-0.04075,4.99496
-0.040625,4.99496
-0.0405,4.99496
-0.040375,4.99496
-0.04025,4.99496
-0.040125,4.99496
-0.04,4.99496
-0.039875,4.99496
-0.03975,4.99496
-0.039625,4.99496
-0.0395,4.99496
-0.039375,4.99496
-0.03925,4.99496
-0.039125,4.99496
-0.039,4.99496
-0.038875,4.99496
-0.03875,4.99496
-0.038625,4.99496
-0.0385,4.99496
-0.038375,4.99496
-0.03825,4.99496
-0.038125,4.99496
-0.038,4.99496
-0.037875,4.99496
-0.03775,4.99496
-0.037625,4.99496
-0.0375,4.99496
-0.037375,4.99496
-0.03725,4.99496
-0.037125,4.99496
-0.037,4.99496
-0.036875,4.99496
-0.03675,4.99496
-0.036625,4.99496
-0.0365,4.99496
-0.036375,4.99496
-0.03625,4.99496
-0.036125,4.99496
-0.036,4.99496
-0.035875,4.99496
-0.03575,4.99496
-0.035625,4.99496
-0.0355,4.99496
-0.035375,4.99496
-0.03525,4.99496
-0.035125,4.99496
-0.035,4.99496
-0.034875,4.99496
-0.03475,4.99496
-0.034625,4.99496
-0.0345,4.99496
-0.034375,4.99496
-0.03425,4.99496
-0.034125,4.99496
-0.034,4.99496
-0.033875,4.99496
-0.03375,4.99496
-0.033625,4.99496
-0.0335,4.99496
-0.033375,4.99496
-0.03325,4.99496
-0.033125,4.99496
-0.033,4.99496
-0.032875,4.99496
-0.03275,4.99496
-0.032625,4.99496
-0.0325,4.99496
-0.032375,4.99496
-0.03225,4.99496
-0.032125,4.99496
-0.032,4.99496
-0.031875,4.99496
-0.03175,4.99496
-0.031625,4.99496
-0.0315,4.99496
-0.031375,4.99496
-0.03125,4.99496
-0.031125,4.99496
-0.031,4.99496
-0.030875,4.99496
-0.03075,4.99496
-0.030625,4.99496
-0.0305,4.99496
-0.030375,4.99496
-0.03025,4.99496
-0.030125,4.99496
-0.03,4.99496
-0.029875,4.99496
-0.02975,4.99496
-0.029625,4.99496
-0.0295,4.99496
-0.029375,4.99496
-0.02925,4.99496
-0.029125,4.99496
-0.029,4.99496
-0.028875,4.99496
-0.02875,4.99496
-0.028625,4.99496
-0.0285,4.99496
-0.028375,4.99496
-0.02825,4.99496
-0.028125,4.99496
-0.028,4.99496
-0.027875,4.99496
-0.02775,4.99496
-0.027625,4.99496
-0.0275,4.99496
-0.027375,4.99496
-0.02725,4.99496
-0.027125,4.99496
-0.027,4.99496
-0.026875,4.99496
-0.02675,4.99496
-0.026625,4.99496
-0.0265,4.99496
-0.026375,4.99496
-0.02625,4.99496
-0.026125,4.99496
-0.026,4.99496
-0.025875,4.99496
-0.02575,4.99496
-0.025625,4.99496
-0.0255,4.99496
-0.025375,4.99496
-0.02525,4.99496
-0.025125,4.99496
-0.025,4.99496
-0.024875,4.99496
-0.02475,4.99496
-0.024625,4.99496
-0.0245,4.99496
-0.024375,4.99496
-0.02425,4.99861
-0.024125,4.99861
-0.024,4.99496
-0.023875,4.99496
-0.02375,4.99496
-0.023625,4.99496
-0.0235,4.99496
-0.023375,4.99496
-0.02325,4.99496
-0.023125,4.99496
-0.023,4.99496
-0.022875,4.99496
-0.02275,4.99496
-0.022625,4.99496
-0.0225,4.99496
-0.022375,4.99496
-0.02225,4.99496
-0.022125,4.99496
-0.022,4.99496
-0.021875,4.99496
-0.02175,4.99496
-0.021625,4.99496
-0.0215,4.99861
-0.021375,4.99496
-0.02125,4.99496
-0.021125,4.99496
-0.021,4.99496
-0.020875,4.99496
-0.02075,4.99496
-0.020625,4.99496
-0.0205,4.99496
-0.020375,4.99496
-0.02025,4.99496
-0.020125,4.99496
-0.02,4.99861
-0.019875,4.99496
-0.01975,4.99496
-0.019625,4.99496
-0.0195,4.99496
-0.019375,4.99496
-0.01925,4.99496
-0.019125,4.99496
-0.019,4.99496
-0.018875,4.99496
-0.01875,4.99496
-0.018625,4.99496
-0.0185,4.99496
-0.018375,4.99496
-0.01825,4.99496
-0.018125,4.99496
-0.018,4.99496
-0.017875,4.99496
-0.01775,4.99496
-0.017625,4.99496
-0.0175,4.99496
-0.017375,4.99496
-0.01725,4.99861
-0.017125,4.99496
-0.017,4.99496
-0.016875,4.99496
-0.01675,4.99496
-0.016625,4.99496
-0.0165,4.99496
-0.016375,4.99496
-0.01625,4.99496
-0.016125,4.99496
-0.016,4.99496
-0.015875,4.99496
-0.01575,4.99496
-0.015625,4.99496
-0.0155,4.99496
-0.015375,4.99496
-0.01525,4.99496
-0.015125,4.99496
-0.015,4.99496
-0.014875,4.99496
-0.01475,4.99496
-0.014625,4.99496
-0.0145,4.99496
-0.014375,4.99496
-0.01425,4.99496
-0.014125,4.99496
-0.014,4.99496
-0.013875,4.99496
-0.01375,4.99496
-0.013625,4.99496
-0.0135,4.99496
-0.013375,4.99496
-0.01325,4.99496
-0.013125,4.99496
-0.013,4.99496
-0.012875,4.99496
-0.01275,4.99496
-0.012625,4.99496
-0.0125,4.99496
-0.012375,4.99496
-0.01225,4.99496
-0.012125,4.99496
-0.012,4.99496
-0.011875,4.99496
-0.01175,4.99496
-0.011625,4.99496
-0.0115,4.99496
-0.011375,4.99496
-0.01125,4.99496
-0.011125,4.99496
-0.011,4.99496
-0.010875,4.99496
-0.01075,4.99496
-0.010625,4.99496
-0.0105,4.99496
-0.010375,4.99496
-0.01025,4.99496
-0.010125,4.99496
-0.01,4.99496
-0.009875,4.99496
-0.00975,4.99496
-0.009625,4.99496
-0.0095,4.99496
-0.009375,4.99496
-0.00925,4.99496
-0.009125,4.99496
-0.009,4.99496
-0.008875,4.99496
-0.00875,4.99496
-0.008625,4.99496
-0.0085,4.99496
-0.008375,4.99496
-0.00825,4.99496
-0.008125,4.99496
-0.008,4.99496
-0.007875,4.99496
-0.00775,4.99496
-0.007625,4.99496
-0.0075,4.99496
-0.007375,4.99496
-0.00725,4.99496
-0.007125,4.99496
-0.007,4.99496
-0.006875,4.99496
-0.00675,4.99496
-0.006625,4.99496
-0.0065,4.99496
-0.006375,4.99496
-0.00625,4.99496
-0.006125,4.99496
-0.006,4.99496
-0.005875,4.99496
-0.00575,4.99496
-0.005625,4.99496
-0.0055,4.99496
-0.005375,4.99496
-0.00525,4.99496
-0.005125,4.99496
-0.005,4.99496
-0.004875,4.99496
-0.00475,4.99496
-0.004625,4.99496
-0.0045,4.99496
-0.004375,4.99496
-0.00425,4.99496
-0.004125,4.99496
-0.004,4.99496
-0.003875,4.99496
-0.00375,4.99496
-0.003625,4.99496
-0.0035,4.99496
-0.003375,4.99496
-0.00325,4.99496
-0.003125,4.99496
-0.003,4.99496
-0.002875,4.99496
-0.00275,4.99496
-0.002625,4.99496
-0.0025,4.99496
-0.002375,4.99496
-0.00225,4.99496
-0.002125,4.99496
-0.002,4.99496
-0.001875,4.99496
-0.00175,4.99496
-0.001625,4.99496
-0.0015,4.99496
-0.001375,4.99496
-0.00125,4.99496
-0.001125,4.99861
-0.001,4.99496
-0.000875,4.99496
-0.00075,4.99496
-0.000625,4.99496
-0.0005,4.99496
-0.000375,4.99861
-0.00025,4.99861
-0.000125,4.99496
0,4.99496
0.000125,4.99861
0.00025,4.99496
0.000375,4.99496
0.0005,4.99496
0.000625,4.99496
0.00075,4.99496
0.000875,4.99861
0.001,4.99496
0.001125,4.99496
0.00125,4.99496
0.001375,4.99496
0.0015,4.99496
0.001625,4.99496
0.00175,4.99496
0.001875,4.99496
0.002,4.99496
0.002125,4.99496
0.00225,4.99496
0.002375,4.99496
0.0025,4.99496
0.002625,4.99496
0.00275,4.99496
0.002875,4.99496
0.003,4.99496
0.003125,4.99496
0.00325,4.99496
0.003375,4.99496
0.0035,4.99496
0.003625,4.99496
0.00375,4.99496
0.003875,4.99861
0.004,4.99496
0.004125,4.99496
0.00425,4.99496
0.004375,4.99496
0.0045,4.99496
0.004625,4.99496
0.00475,4.99496
0.004875,4.99496
0.005,4.99861
0.005125,4.99496
0.00525,4.99496
0.005375,4.99496
0.0055,4.99496
0.005625,4.99496
0.00575,4.99496
0.005875,4.99496
0.006,4.99496
0.006125,4.99861
0.00625,4.99496
0.006375,4.99861
0.0065,4.99496
0.006625,4.99496
0.00675,4.99496
0.006875,4.99496
0.007,4.99496
0.007125,4.99496
0.00725,4.99496
0.007375,4.99496
0.0075,4.99496
0.007625,4.99496
0.00775,4.99496
0.007875,4.99496
0.008,4.99496
0.008125,4.99496
0.00825,4.99496
0.008375,4.99496
0.0085,4.99496
0.008625,4.99496
0.00875,4.99496
0.008875,4.99861
0.009,4.99496
0.009125,4.99496
0.00925,4.99861
0.009375,4.99496
0.0095,4.99861
0.009625,4.99496
0.00975,4.99496
0.009875,4.99496
0.01,4.99496
0.010125,4.99496
0.01025,4.99496
0.010375,4.99496
0.0105,4.99861
0.010625,4.99861
0.01075,4.99861
0.010875,4.99861
0.011,4.99496
0.011125,4.99496
0.01125,4.99861
0.011375,4.99496
0.0115,4.99496
0.011625,4.99496
0.01175,4.99496
0.011875,4.99496
0.012,4.99861
0.012125,4.99861
0.01225,4.99496
0.012375,4.99496
0.0125,4.99496
0.012625,4.99496
0.01275,4.99496
0.012875,4.99496
0.013,4.99496
0.013125,4.99496
0.01325,4.99496
0.013375,4.99496
0.0135,4.99496
0.013625,4.99861
0.01375,4.99496
0.013875,4.99861
0.014,4.99861
0.014125,4.99496
0.01425,4.99861
0.014375,4.99496
0.0145,4.99496
0.014625,4.99496
0.01475,4.99496
0.014875,4.99496
0.015,4.99496
0.015125,4.99496
0.01525,4.99861
0.015375,4.99861
0.0155,4.99861
0.015625,4.99861
0.01575,4.99496
0.015875,4.99496
0.016,4.99496
0.016125,4.99496
0.01625,4.99861
0.016375,4.99861
0.0165,4.99496
0.016625,4.99496
0.01675,4.99496
0.016875,4.99861
0.017,4.99496
0.017125,4.99496
0.01725,4.99496
0.017375,4.99496
0.0175,4.99496
0.017625,4.99861
0.01775,4.99496
0.017875,4.99496
0.018,4.99496
0.018125,4.99496
0.01825,4.99496
0.018375,4.99861
0.0185,4.99861
0.018625,4.99496
0.01875,4.99861
0.018875,4.99861
0.019,4.99861
0.019125,4.99861
0.01925,4.99496
0.019375,4.99496
0.0195,4.99496
0.019625,4.99496
0.01975,4.99861
0.019875,4.99496
0.02,4.99496
0.020125,4.99496
0.02025,4.99861
0.020375,4.99496
0.0205,4.99861
0.020625,4.99861
0.02075,4.99861
0.020875,4.99496
0.021,4.99861
0.021125,4.99861
0.02125,4.99861
0.021375,4.99496
0.0215,4.99496
0.021625,4.99861
0.02175,4.99861
0.021875,4.99861
0.022,4.99861
0.022125,4.99861
0.02225,4.99496
0.022375,4.99496
0.0225,4.99496
0.022625,4.99496
0.02275,4.99496
0.022875,4.99861
0.023,4.99496
0.023125,4.99861
0.02325,4.99496
0.023375,4.99861
0.0235,4.99496
0.023625,4.99496
0.02375,4.99496
0.023875,4.99496
0.024,4.99496
0.024125,4.99861
0.02425,4.99861
0.024375,4.99496
0.0245,4.99861
0.024625,4.99496
0.02475,4.99496
0.024875,4.99496
0.025,4.99496
0.025125,4.99496
0.02525,4.99861
0.025375,4.99861
0.0255,4.99861
0.025625,4.99496
0.02575,4.99496
0.025875,4.99496
0.026,4.99861
0.026125,4.99861
0.02625,4.99496
0.026375,4.99861
0.0265,4.99861
0.026625,4.99496
0.02675,4.99496
0.026875,4.99496
0.027,4.99861
0.027125,4.99861
0.02725,4.99861
0.027375,4.99861
0.0275,4.99861
0.027625,4.99496
0.02775,4.99496
0.027875,4.99861
0.028,4.99861
0.028125,4.99496
0.02825,4.99861
0.028375,4.99496
0.0285,4.99496
0.028625,4.99496
0.02875,4.99496
0.028875,4.99861
0.029,4.99496
0.029125,4.99861
0.02925,4.99861
0.029375,4.99496
0.0295,4.99496
0.029625,4.99496
0.02975,4.99496
0.029875,4.99496
0.03,4.99861
0.030125,4.99861
0.03025,4.99496
0.030375,4.99496
0.0305,4.99861
0.030625,4.99861
0.03075,4.99861
0.030875,4.99861
0.031,4.99861
0.031125,4.99861
0.03125,4.99861
0.031375,4.99861
0.0315,4.99861
0.031625,4.99496
0.03175,4.99496
0.031875,4.99496
0.032,4.99496
0.032125,4.99496
0.03225,4.99496
0.032375,4.99496
0.0325,4.99496
0.032625,4.99496
0.03275,4.99496
0.032875,4.99496
0.033,4.99496
0.033125,4.99496
0.03325,4.99496
0.033375,4.99496
0.0335,4.99496
0.033625,4.99496
0.03375,4.99496
0.033875,4.99496
0.034,4.99496
0.034125,4.99496
0.03425,4.99496
0.034375,4.99496
0.0345,4.99496
0.034625,4.99496
0.03475,4.99496
0.034875,4.99496
0.035,4.99496
0.035125,4.99496
0.03525,4.99496
0.035375,4.99496
0.0355,4.99496
0.035625,4.99496
0.03575,4.99496
0.035875,4.99496
0.036,4.99496
0.036125,4.99496
0.03625,4.99861
0.036375,4.99861
0.0365,4.99496
0.036625,4.99496
0.03675,4.99496
0.036875,4.99496
0.037,4.99861
0.037125,4.99496
0.03725,4.99496
0.037375,4.99496
0.0375,4.99496
0.037625,4.99496
0.03775,4.99496
0.037875,4.99496
0.038,4.99496
0.038125,4.99861
0.03825,4.99496
0.038375,4.99496
0.0385,4.99496
0.038625,4.99496
0.03875,4.99496
0.038875,4.99496
0.039,4.99496
0.039125,4.99496
0.03925,4.99861
0.039375,4.99861
0.0395,4.99861
0.039625,4.99861
0.03975,4.99496
0.039875,4.99496
0.04,4.99496
0.040125,4.99496
0.04025,4.99861
0.040375,4.99861
0.0405,4.99861
0.040625,4.99861
0.04075,4.99861
0.040875,4.99861
0.041,4.99861
0.041125,4.99861
0.04125,4.99496
0.041375,4.99496
0.0415,4.99861
0.041625,4.99496
0.04175,4.99496
0.041875,4.99496
0.042,4.99496
0.042125,4.99496
0.04225,4.99496
0.042375,4.99496
0.0425,4.99496
0.042625,4.99496
0.04275,4.99496
0.042875,4.99861
0.043,4.99496
0.043125,4.99496
0.04325,4.99496
0.043375,4.99496
0.0435,4.99496
0.043625,4.99496
0.04375,4.99496
0.043875,4.99496
0.044,4.99496
0.044125,4.99496
0.04425,4.99496
0.044375,4.99496
0.0445,4.99496
0.044625,4.99496
0.04475,4.99496
0.044875,4.99496
0.045,4.99496
0.045125,4.99496
0.04525,4.99496
0.045375,4.99496
0.0455,4.99496
0.045625,4.99496
0.04575,4.99496
0.045875,4.99496
0.046,4.99496
0.046125,4.99496
0.04625,4.99496
0.046375,4.99496
0.0465,4.99496
0.046625,4.99496
0.04675,4.99496
0.046875,4.99496
0.047,4.99496
0.047125,4.99496
0.04725,4.99496
0.047375,4.99496
0.0475,4.99496
0.047625,4.99496
0.04775,4.99861
0.047875,4.99861
0.048,4.99496
0.048125,4.99496
0.04825,4.99496
0.048375,4.99496
0.0485,4.99496
0.048625,4.99861
0.04875,4.99496
0.048875,4.99496
0.049,4.99496
0.049125,4.99496
0.04925,4.99496
0.049375,4.99496
0.0495,4.99496
0.049625,4.99496
0.04975,4.99496
0.049875,4.99496
0.05,4.99496
0.050125,4.99496
0.05025,4.99496
0.050375,4.99496
0.0505,4.99861
0.050625,4.99496
0.05075,4.99496
0.050875,4.99496
0.051,4.99496
0.051125,4.99496
0.05125,4.99496
0.051375,4.99496
0.0515,4.99496
0.051625,4.99496
0.05175,4.99496
0.051875,4.99496
0.052,4.99496
0.052125,4.99496
0.05225,4.99496
0.052375,4.99496
0.0525,4.99496
0.052625,4.99496
0.05275,4.99496
0.052875,4.99496
0.053,4.99496
0.053125,4.99496
0.05325,4.99496
0.053375,4.99496
0.0535,4.99496
0.053625,4.99861
0.05375,4.99496
0.053875,4.99496
0.054,4.99496
0.054125,4.99496
0.05425,4.99496
0.054375,4.99496
0.0545,4.99496
0.054625,4.99496
0.05475,4.99496
0.054875,4.99496
0.055,4.99496
0.055125,4.99496
0.05525,4.99496
0.055375,4.99496
0.0555,4.99496
0.055625,4.99496
0.05575,4.99496
0.055875,4.99496
0.056,4.99496
0.056125,4.99496
0.05625,4.99496
0.056375,4.99496
0.0565,4.99496
0.056625,4.99861
0.05675,4.99496
0.056875,4.99496
0.057,4.99496
0.057125,4.99861
0.05725,4.99861
0.057375,4.99496
0.0575,4.99496
0.057625,4.99496
0.05775,4.99496
0.057875,4.99496
0.058,4.99496
0.058125,4.99496
0.05825,4.99496
0.058375,4.99496
0.0585,4.99496
0.058625,4.99496
0.05875,4.99496
0.058875,4.99496
0.059,4.99496
0.059125,4.99496
0.05925,4.99496
0.059375,4.99496
0.0595,4.99496
0.059625,4.99496
0.05975,4.99496
0.059875,4.99496
0.06,4.99496
0.060125,4.99496
0.06025,4.99496
0.060375,4.99496
0.0605,4.99496
0.060625,4.99496
0.06075,4.99496
0.060875,4.99496
0.061,4.99496
0.061125,4.99496
0.06125,4.99496
0.061375,4.99496
0.0615,4.99496
0.061625,4.99496
0.06175,4.99496
0.061875,4.99496
0.062,4.99496
0.062125,4.99496
0.06225,4.99496
0.062375,4.99496
0.0625,4.99496
0.062625,4.99496
0.06275,4.99496
0.062875,4.99496
0.063,4.99496
0.063125,4.99496
0.06325,4.99496
0.063375,4.99496
0.0635,4.99496
0.063625,4.99496
0.06375,4.99496
0.063875,4.99496
0.064,4.99496
0.064125,4.99861
0.06425,4.99496
0.064375,4.99496
0.0645,4.99496
0.064625,4.99496
0.06475,4.99496
0.064875,4.99496
0.065,4.99496
0.065125,4.99496
0.06525,4.99496
0.065375,4.99496
